"dateRi" "TT_TER" "group_letter" "value" "size" "group"
1978-01-01 3.93333333333333 "A" NA 1.1 4
1978-01-01 3.93333333333333 "P" NA 1.1 2
1978-01-01 3.93333333333333 "R" NA 1.1 3
1978-01-01 3.93333333333333 "M" NA 1.1 1
1978-01-02 5.46666666666667 "A" NA 1.1 4
1978-01-02 5.46666666666667 "P" NA 1.1 2
1978-01-02 5.46666666666667 "R" NA 1.1 3
1978-01-02 5.46666666666667 "M" NA 1.1 1
1978-01-03 4.46666666666667 "A" NA 1.1 4
1978-01-03 4.46666666666667 "P" NA 1.1 2
1978-01-03 4.46666666666667 "R" NA 1.1 3
1978-01-03 4.46666666666667 "M" NA 1.1 1
1978-01-04 2.06666666666667 "A" NA 1.1 4
1978-01-04 2.06666666666667 "P" NA 1.1 2
1978-01-04 2.06666666666667 "R" NA 1.1 3
1978-01-04 2.06666666666667 "M" NA 1.1 1
1978-01-05 -2.53333333333333 "A" NA 1.1 4
1978-01-05 -2.53333333333333 "P" NA 1.1 2
1978-01-05 -2.53333333333333 "R" NA 1.1 3
1978-01-05 -2.53333333333333 "M" NA 1.1 1
1978-01-06 -0.133333333333333 "A" NA 1.1 4
1978-01-06 -0.133333333333333 "P" NA 1.1 2
1978-01-06 -0.133333333333333 "R" NA 1.1 3
1978-01-06 -0.133333333333333 "M" NA 1.1 1
1978-01-07 1.93333333333333 "A" NA 1.1 4
1978-01-07 1.93333333333333 "P" NA 1.1 2
1978-01-07 1.93333333333333 "R" NA 1.1 3
1978-01-07 1.93333333333333 "M" NA 1.1 1
1978-01-08 0.3 "A" NA 1.1 4
1978-01-08 0.3 "P" NA 1.1 2
1978-01-08 0.3 "R" NA 1.1 3
1978-01-08 0.3 "M" NA 1.1 1
1978-01-09 2.8 "A" NA 1.1 4
1978-01-09 2.8 "P" NA 1.1 2
1978-01-09 2.8 "R" NA 1.1 3
1978-01-09 2.8 "M" NA 1.1 1
1978-01-10 4.03333333333333 "A" NA 1.1 4
1978-01-10 4.03333333333333 "P" NA 1.1 2
1978-01-10 4.03333333333333 "R" NA 1.1 3
1978-01-10 4.03333333333333 "M" NA 1.1 1
1978-01-11 4.76666666666667 "A" NA 1.1 4
1978-01-11 4.76666666666667 "P" NA 1.1 2
1978-01-11 4.76666666666667 "R" NA 1.1 3
1978-01-11 4.76666666666667 "M" NA 1.1 1
1978-01-12 3.53333333333333 "A" NA 1.1 4
1978-01-12 3.53333333333333 "P" NA 1.1 2
1978-01-12 3.53333333333333 "R" NA 1.1 3
1978-01-12 3.53333333333333 "M" NA 1.1 1
1978-01-13 3.73333333333333 "A" NA 1.1 4
1978-01-13 3.73333333333333 "P" NA 1.1 2
1978-01-13 3.73333333333333 "R" NA 1.1 3
1978-01-13 3.73333333333333 "M" NA 1.1 1
1978-01-14 2.7 "A" NA 1.1 4
1978-01-14 2.7 "P" NA 1.1 2
1978-01-14 2.7 "R" NA 1.1 3
1978-01-14 2.7 "M" NA 1.1 1
1978-01-15 1.66666666666667 "A" NA 1.1 4
1978-01-15 1.66666666666667 "P" NA 1.1 2
1978-01-15 1.66666666666667 "R" NA 1.1 3
1978-01-15 1.66666666666667 "M" NA 1.1 1
1978-01-16 0.933333333333333 "A" NA 1.1 4
1978-01-16 0.933333333333333 "P" NA 1.1 2
1978-01-16 0.933333333333333 "R" NA 1.1 3
1978-01-16 0.933333333333333 "M" NA 1.1 1
1978-01-17 -0.9 "A" NA 1.1 4
1978-01-17 -0.9 "P" NA 1.1 2
1978-01-17 -0.9 "R" NA 1.1 3
1978-01-17 -0.9 "M" NA 1.1 1
1978-01-18 1.83333333333333 "A" NA 1.1 4
1978-01-18 1.83333333333333 "P" NA 1.1 2
1978-01-18 1.83333333333333 "R" NA 1.1 3
1978-01-18 1.83333333333333 "M" NA 1.1 1
1978-01-19 0.566666666666667 "A" NA 1.1 4
1978-01-19 0.566666666666667 "P" NA 1.1 2
1978-01-19 0.566666666666667 "R" NA 1.1 3
1978-01-19 0.566666666666667 "M" NA 1.1 1
1978-01-20 2.3 "A" NA 1.1 4
1978-01-20 2.3 "P" NA 1.1 2
1978-01-20 2.3 "R" NA 1.1 3
1978-01-20 2.3 "M" NA 1.1 1
1978-01-21 0.4 "A" NA 1.1 4
1978-01-21 0.4 "P" NA 1.1 2
1978-01-21 0.4 "R" NA 1.1 3
1978-01-21 0.4 "M" NA 1.1 1
1978-01-22 1.33333333333333 "A" NA 1.1 4
1978-01-22 1.33333333333333 "P" NA 1.1 2
1978-01-22 1.33333333333333 "R" NA 1.1 3
1978-01-22 1.33333333333333 "M" NA 1.1 1
1978-01-23 1.8 "A" NA 1.1 4
1978-01-23 1.8 "P" NA 1.1 2
1978-01-23 1.8 "R" NA 1.1 3
1978-01-23 1.8 "M" NA 1.1 1
1978-01-24 5.46666666666667 "A" NA 1.1 4
1978-01-24 5.46666666666667 "P" NA 1.1 2
1978-01-24 5.46666666666667 "R" NA 1.1 3
1978-01-24 5.46666666666667 "M" NA 1.1 1
1978-01-25 4.56666666666667 "A" NA 1.1 4
1978-01-25 4.56666666666667 "P" NA 1.1 2
1978-01-25 4.56666666666667 "R" NA 1.1 3
1978-01-25 4.56666666666667 "M" NA 1.1 1
1978-01-26 2.66666666666667 "A" NA 1.1 4
1978-01-26 2.66666666666667 "P" NA 1.1 2
1978-01-26 2.66666666666667 "R" NA 1.1 3
1978-01-26 2.66666666666667 "M" NA 1.1 1
1978-01-27 2.9 "A" NA 1.1 4
1978-01-27 2.9 "P" NA 1.1 2
1978-01-27 2.9 "R" NA 1.1 3
1978-01-27 2.9 "M" NA 1.1 1
1978-01-28 4.23333333333333 "A" NA 1.1 4
1978-01-28 4.23333333333333 "P" NA 1.1 2
1978-01-28 4.23333333333333 "R" NA 1.1 3
1978-01-28 4.23333333333333 "M" NA 1.1 1
1978-01-29 4.76666666666667 "A" NA 1.1 4
1978-01-29 4.76666666666667 "P" NA 1.1 2
1978-01-29 4.76666666666667 "R" NA 1.1 3
1978-01-29 4.76666666666667 "M" NA 1.1 1
1978-01-30 3.03333333333333 "A" NA 1.1 4
1978-01-30 3.03333333333333 "P" NA 1.1 2
1978-01-30 3.03333333333333 "R" NA 1.1 3
1978-01-30 3.03333333333333 "M" NA 1.1 1
1978-01-31 1.7 "A" NA 1.1 4
1978-01-31 1.7 "P" NA 1.1 2
1978-01-31 1.7 "R" NA 1.1 3
1978-01-31 1.7 "M" NA 1.1 1
1978-02-01 0.5 "A" NA 1.1 4
1978-02-01 0.5 "P" NA 1.1 2
1978-02-01 0.5 "R" NA 1.1 3
1978-02-01 0.5 "M" NA 1.1 1
1978-02-02 2.86666666666667 "A" NA 1.1 4
1978-02-02 2.86666666666667 "P" NA 1.1 2
1978-02-02 2.86666666666667 "R" NA 1.1 3
1978-02-02 2.86666666666667 "M" NA 1.1 1
1978-02-03 1.26666666666667 "A" NA 1.1 4
1978-02-03 1.26666666666667 "P" NA 1.1 2
1978-02-03 1.26666666666667 "R" NA 1.1 3
1978-02-03 1.26666666666667 "M" NA 1.1 1
1978-02-04 1.46666666666667 "A" NA 1.1 4
1978-02-04 1.46666666666667 "P" NA 1.1 2
1978-02-04 1.46666666666667 "R" NA 1.1 3
1978-02-04 1.46666666666667 "M" NA 1.1 1
1978-02-05 -1.46666666666667 "A" NA 1.1 4
1978-02-05 -1.46666666666667 "P" NA 1.1 2
1978-02-05 -1.46666666666667 "R" NA 1.1 3
1978-02-05 -1.46666666666667 "M" NA 1.1 1
1978-02-06 0.166666666666667 "A" NA 1.1 4
1978-02-06 0.166666666666667 "P" NA 1.1 2
1978-02-06 0.166666666666667 "R" NA 1.1 3
1978-02-06 0.166666666666667 "M" NA 1.1 1
1978-02-07 -1 "A" NA 1.1 4
1978-02-07 -1 "P" NA 1.1 2
1978-02-07 -1 "R" NA 1.1 3
1978-02-07 -1 "M" NA 1.1 1
1978-02-08 -1.06666666666667 "A" NA 1.1 4
1978-02-08 -1.06666666666667 "P" NA 1.1 2
1978-02-08 -1.06666666666667 "R" NA 1.1 3
1978-02-08 -1.06666666666667 "M" NA 1.1 1
1978-02-09 -1.63333333333333 "A" NA 1.1 4
1978-02-09 -1.63333333333333 "P" NA 1.1 2
1978-02-09 -1.63333333333333 "R" NA 1.1 3
1978-02-09 -1.63333333333333 "M" NA 1.1 1
1978-02-10 -3.13333333333333 "A" NA 1.1 4
1978-02-10 -3.13333333333333 "P" NA 1.1 2
1978-02-10 -3.13333333333333 "R" NA 1.1 3
1978-02-10 -3.13333333333333 "M" NA 1.1 1
1978-02-11 -3.13333333333333 "A" NA 1.1 4
1978-02-11 -3.13333333333333 "P" NA 1.1 2
1978-02-11 -3.13333333333333 "R" NA 1.1 3
1978-02-11 -3.13333333333333 "M" NA 1.1 1
1978-02-12 -3.1 "A" NA 1.1 4
1978-02-12 -3.1 "P" NA 1.1 2
1978-02-12 -3.1 "R" NA 1.1 3
1978-02-12 -3.1 "M" NA 1.1 1
1978-02-13 -1.53333333333333 "A" NA 1.1 4
1978-02-13 -1.53333333333333 "P" NA 1.1 2
1978-02-13 -1.53333333333333 "R" NA 1.1 3
1978-02-13 -1.53333333333333 "M" NA 1.1 1
1978-02-14 -0.933333333333334 "A" NA 1.1 4
1978-02-14 -0.933333333333334 "P" NA 1.1 2
1978-02-14 -0.933333333333334 "R" NA 1.1 3
1978-02-14 -0.933333333333334 "M" NA 1.1 1
1978-02-15 -2.03333333333333 "A" NA 1.1 4
1978-02-15 -2.03333333333333 "P" NA 1.1 2
1978-02-15 -2.03333333333333 "R" NA 1.1 3
1978-02-15 -2.03333333333333 "M" NA 1.1 1
1978-02-16 -1.4 "A" NA 1.1 4
1978-02-16 -1.4 "P" NA 1.1 2
1978-02-16 -1.4 "R" NA 1.1 3
1978-02-16 -1.4 "M" NA 1.1 1
1978-02-17 -3.73333333333333 "A" NA 1.1 4
1978-02-17 -3.73333333333333 "P" NA 1.1 2
1978-02-17 -3.73333333333333 "R" NA 1.1 3
1978-02-17 -3.73333333333333 "M" NA 1.1 1
1978-02-18 -7.13333333333333 "A" NA 1.1 4
1978-02-18 -7.13333333333333 "P" NA 1.1 2
1978-02-18 -7.13333333333333 "R" NA 1.1 3
1978-02-18 -7.13333333333333 "M" NA 1.1 1
1978-02-19 -4.06666666666667 "A" NA 1.1 4
1978-02-19 -4.06666666666667 "P" NA 1.1 2
1978-02-19 -4.06666666666667 "R" NA 1.1 3
1978-02-19 -4.06666666666667 "M" NA 1.1 1
1978-02-20 -7.33333333333333 "A" NA 1.1 4
1978-02-20 -7.33333333333333 "P" NA 1.1 2
1978-02-20 -7.33333333333333 "R" NA 1.1 3
1978-02-20 -7.33333333333333 "M" NA 1.1 1
1978-02-21 -4.5 "A" NA 1.1 4
1978-02-21 -4.5 "P" NA 1.1 2
1978-02-21 -4.5 "R" NA 1.1 3
1978-02-21 -4.5 "M" NA 1.1 1
1978-02-22 3.43333333333333 "A" NA 1.1 4
1978-02-22 3.43333333333333 "P" NA 1.1 2
1978-02-22 3.43333333333333 "R" NA 1.1 3
1978-02-22 3.43333333333333 "M" NA 1.1 1
1978-02-23 5.23333333333333 "A" NA 1.1 4
1978-02-23 5.23333333333333 "P" NA 1.1 2
1978-02-23 5.23333333333333 "R" NA 1.1 3
1978-02-23 5.23333333333333 "M" NA 1.1 1
1978-02-24 7.46666666666667 "A" NA 1.1 4
1978-02-24 7.46666666666667 "P" NA 1.1 2
1978-02-24 7.46666666666667 "R" NA 1.1 3
1978-02-24 7.46666666666667 "M" NA 1.1 1
1978-02-25 8.7 "A" NA 1.1 4
1978-02-25 8.7 "P" NA 1.1 2
1978-02-25 8.7 "R" NA 1.1 3
1978-02-25 8.7 "M" NA 1.1 1
1978-02-26 8 "A" NA 1.1 4
1978-02-26 8 "P" NA 1.1 2
1978-02-26 8 "R" NA 1.1 3
1978-02-26 8 "M" NA 1.1 1
1978-02-27 8.83333333333333 "A" NA 1.1 4
1978-02-27 8.83333333333333 "P" NA 1.1 2
1978-02-27 8.83333333333333 "R" NA 1.1 3
1978-02-27 8.83333333333333 "M" NA 1.1 1
1978-02-28 8.13333333333333 "A" NA 1.1 4
1978-02-28 8.13333333333333 "P" NA 1.1 2
1978-02-28 8.13333333333333 "R" NA 1.1 3
1978-02-28 8.13333333333333 "M" NA 1.1 1
1978-03-01 8.6 "A" NA 1.1 4
1978-03-01 8.6 "P" NA 1.1 2
1978-03-01 8.6 "R" NA 1.1 3
1978-03-01 8.6 "M" NA 1.1 1
1978-03-02 9.06666666666667 "A" NA 1.1 4
1978-03-02 9.06666666666667 "P" NA 1.1 2
1978-03-02 9.06666666666667 "R" NA 1.1 3
1978-03-02 9.06666666666667 "M" NA 1.1 1
1978-03-03 7.63333333333333 "A" NA 1.1 4
1978-03-03 7.63333333333333 "P" NA 1.1 2
1978-03-03 7.63333333333333 "R" NA 1.1 3
1978-03-03 7.63333333333333 "M" NA 1.1 1
1978-03-04 8.2 "A" NA 1.1 4
1978-03-04 8.2 "P" NA 1.1 2
1978-03-04 8.2 "R" NA 1.1 3
1978-03-04 8.2 "M" NA 1.1 1
1978-03-05 5.36666666666667 "A" NA 1.1 4
1978-03-05 5.36666666666667 "P" NA 1.1 2
1978-03-05 5.36666666666667 "R" NA 1.1 3
1978-03-05 5.36666666666667 "M" NA 1.1 1
1978-03-06 3.23333333333333 "A" NA 1.1 4
1978-03-06 3.23333333333333 "P" NA 1.1 2
1978-03-06 3.23333333333333 "R" NA 1.1 3
1978-03-06 3.23333333333333 "M" NA 1.1 1
1978-03-07 2.93333333333333 "A" NA 1.1 4
1978-03-07 2.93333333333333 "P" NA 1.1 2
1978-03-07 2.93333333333333 "R" NA 1.1 3
1978-03-07 2.93333333333333 "M" NA 1.1 1
1978-03-08 4.7 "A" NA 1.1 4
1978-03-08 4.7 "P" NA 1.1 2
1978-03-08 4.7 "R" NA 1.1 3
1978-03-08 4.7 "M" NA 1.1 1
1978-03-09 6.06666666666667 "A" NA 1.1 4
1978-03-09 6.06666666666667 "P" NA 1.1 2
1978-03-09 6.06666666666667 "R" NA 1.1 3
1978-03-09 6.06666666666667 "M" NA 1.1 1
1978-03-10 5.76666666666667 "A" NA 1.1 4
1978-03-10 5.76666666666667 "P" NA 1.1 2
1978-03-10 5.76666666666667 "R" NA 1.1 3
1978-03-10 5.76666666666667 "M" NA 1.1 1
1978-03-11 10.2666666666667 "A" NA 1.1 4
1978-03-11 10.2666666666667 "P" NA 1.1 2
1978-03-11 10.2666666666667 "R" NA 1.1 3
1978-03-11 10.2666666666667 "M" NA 1.1 1
1978-03-12 9 "A" NA 1.1 4
1978-03-12 9 "P" NA 1.1 2
1978-03-12 9 "R" NA 1.1 3
1978-03-12 9 "M" NA 1.1 1
1978-03-13 8.36666666666667 "A" NA 1.1 4
1978-03-13 8.36666666666667 "P" NA 1.1 2
1978-03-13 8.36666666666667 "R" NA 1.1 3
1978-03-13 8.36666666666667 "M" NA 1.1 1
1978-03-14 8.63333333333333 "A" NA 1.1 4
1978-03-14 8.63333333333333 "P" NA 1.1 2
1978-03-14 8.63333333333333 "R" NA 1.1 3
1978-03-14 8.63333333333333 "M" NA 1.1 1
1978-03-15 7.6 "A" NA 1.1 4
1978-03-15 7.6 "P" NA 1.1 2
1978-03-15 7.6 "R" NA 1.1 3
1978-03-15 7.6 "M" NA 1.1 1
1978-03-16 7.13333333333333 "A" NA 1.1 4
1978-03-16 7.13333333333333 "P" NA 1.1 2
1978-03-16 7.13333333333333 "R" NA 1.1 3
1978-03-16 7.13333333333333 "M" NA 1.1 1
1978-03-17 4.46666666666667 "A" NA 1.1 4
1978-03-17 4.46666666666667 "P" NA 1.1 2
1978-03-17 4.46666666666667 "R" NA 1.1 3
1978-03-17 4.46666666666667 "M" NA 1.1 1
1978-03-18 2.7 "A" NA 1.1 4
1978-03-18 2.7 "P" NA 1.1 2
1978-03-18 2.7 "R" NA 1.1 3
1978-03-18 2.7 "M" NA 1.1 1
1978-03-19 3.66666666666667 "A" NA 1.1 4
1978-03-19 3.66666666666667 "P" NA 1.1 2
1978-03-19 3.66666666666667 "R" NA 1.1 3
1978-03-19 3.66666666666667 "M" NA 1.1 1
1978-03-20 6.2 "A" NA 1.1 4
1978-03-20 6.2 "P" NA 1.1 2
1978-03-20 6.2 "R" NA 1.1 3
1978-03-20 6.2 "M" NA 1.1 1
1978-03-21 2.6 "A" NA 1.1 4
1978-03-21 2.6 "P" NA 1.1 2
1978-03-21 2.6 "R" NA 1.1 3
1978-03-21 2.6 "M" NA 1.1 1
1978-03-22 4.3 "A" NA 1.1 4
1978-03-22 4.3 "P" NA 1.1 2
1978-03-22 4.3 "R" NA 1.1 3
1978-03-22 4.3 "M" NA 1.1 1
1978-03-23 5.56666666666667 "A" NA 1.1 4
1978-03-23 5.56666666666667 "P" NA 1.1 2
1978-03-23 5.56666666666667 "R" NA 1.1 3
1978-03-23 5.56666666666667 "M" NA 1.1 1
1978-03-24 4.96666666666667 "A" NA 1.1 4
1978-03-24 4.96666666666667 "P" NA 1.1 2
1978-03-24 4.96666666666667 "R" NA 1.1 3
1978-03-24 4.96666666666667 "M" NA 1.1 1
1978-03-25 5.96666666666667 "A" NA 1.1 4
1978-03-25 5.96666666666667 "P" NA 1.1 2
1978-03-25 5.96666666666667 "R" NA 1.1 3
1978-03-25 5.96666666666667 "M" NA 1.1 1
1978-03-26 4.33333333333333 "A" NA 1.1 4
1978-03-26 4.33333333333333 "P" NA 1.1 2
1978-03-26 4.33333333333333 "R" NA 1.1 3
1978-03-26 4.33333333333333 "M" NA 1.1 1
1978-03-27 6.73333333333333 "A" NA 1.1 4
1978-03-27 6.73333333333333 "P" NA 1.1 2
1978-03-27 6.73333333333333 "R" NA 1.1 3
1978-03-27 6.73333333333333 "M" NA 1.1 1
1978-03-28 10.4666666666667 "A" NA 1.1 4
1978-03-28 10.4666666666667 "P" NA 1.1 2
1978-03-28 10.4666666666667 "R" NA 1.1 3
1978-03-28 10.4666666666667 "M" NA 1.1 1
1978-03-29 12.8 "A" NA 1.1 4
1978-03-29 12.8 "P" NA 1.1 2
1978-03-29 12.8 "R" NA 1.1 3
1978-03-29 12.8 "M" NA 1.1 1
1978-03-30 14.0666666666667 "A" NA 1.1 4
1978-03-30 14.0666666666667 "P" NA 1.1 2
1978-03-30 14.0666666666667 "R" NA 1.1 3
1978-03-30 14.0666666666667 "M" NA 1.1 1
1978-03-31 12.1333333333333 "A" NA 1.1 4
1978-03-31 12.1333333333333 "P" NA 1.1 2
1978-03-31 12.1333333333333 "R" NA 1.1 3
1978-03-31 12.1333333333333 "M" NA 1.1 1
1978-04-01 10.9 "A" NA 1.1 4
1978-04-01 10.9 "P" NA 1.1 2
1978-04-01 10.9 "R" NA 1.1 3
1978-04-01 10.9 "M" NA 1.1 1
1978-04-02 10.3 "A" NA 1.1 4
1978-04-02 10.3 "P" NA 1.1 2
1978-04-02 10.3 "R" NA 1.1 3
1978-04-02 10.3 "M" NA 1.1 1
1978-04-03 9.93333333333333 "A" NA 1.1 4
1978-04-03 9.93333333333333 "P" NA 1.1 2
1978-04-03 9.93333333333333 "R" NA 1.1 3
1978-04-03 9.93333333333333 "M" NA 1.1 1
1978-04-04 10.8333333333333 "A" NA 1.1 4
1978-04-04 10.8333333333333 "P" NA 1.1 2
1978-04-04 10.8333333333333 "R" NA 1.1 3
1978-04-04 10.8333333333333 "M" NA 1.1 1
1978-04-05 5.76666666666667 "A" NA 1.1 4
1978-04-05 5.76666666666667 "P" NA 1.1 2
1978-04-05 5.76666666666667 "R" NA 1.1 3
1978-04-05 5.76666666666667 "M" NA 1.1 1
1978-04-06 3.7 "A" NA 1.1 4
1978-04-06 3.7 "P" NA 1.1 2
1978-04-06 3.7 "R" NA 1.1 3
1978-04-06 3.7 "M" NA 1.1 1
1978-04-07 5.53333333333333 "A" NA 1.1 4
1978-04-07 5.53333333333333 "P" NA 1.1 2
1978-04-07 5.53333333333333 "R" NA 1.1 3
1978-04-07 5.53333333333333 "M" NA 1.1 1
1978-04-08 7.43333333333333 "A" NA 1.1 4
1978-04-08 7.43333333333333 "P" NA 1.1 2
1978-04-08 7.43333333333333 "R" NA 1.1 3
1978-04-08 7.43333333333333 "M" NA 1.1 1
1978-04-09 7.03333333333333 "A" NA 1.1 4
1978-04-09 7.03333333333333 "P" NA 1.1 2
1978-04-09 7.03333333333333 "R" NA 1.1 3
1978-04-09 7.03333333333333 "M" NA 1.1 1
1978-04-10 6.73333333333333 "A" NA 1.1 4
1978-04-10 6.73333333333333 "P" NA 1.1 2
1978-04-10 6.73333333333333 "R" NA 1.1 3
1978-04-10 6.73333333333333 "M" NA 1.1 1
1978-04-11 5.96666666666667 "A" NA 1.1 4
1978-04-11 5.96666666666667 "P" NA 1.1 2
1978-04-11 5.96666666666667 "R" NA 1.1 3
1978-04-11 5.96666666666667 "M" NA 1.1 1
1978-04-12 3.1 "A" NA 1.1 4
1978-04-12 3.1 "P" NA 1.1 2
1978-04-12 3.1 "R" NA 1.1 3
1978-04-12 3.1 "M" NA 1.1 1
1978-04-13 5.33333333333333 "A" NA 1.1 4
1978-04-13 5.33333333333333 "P" NA 1.1 2
1978-04-13 5.33333333333333 "R" NA 1.1 3
1978-04-13 5.33333333333333 "M" NA 1.1 1
1978-04-14 5.56666666666667 "A" NA 1.1 4
1978-04-14 5.56666666666667 "P" NA 1.1 2
1978-04-14 5.56666666666667 "R" NA 1.1 3
1978-04-14 5.56666666666667 "M" NA 1.1 1
1978-04-15 4.56666666666667 "A" NA 1.1 4
1978-04-15 4.56666666666667 "P" NA 1.1 2
1978-04-15 4.56666666666667 "R" NA 1.1 3
1978-04-15 4.56666666666667 "M" NA 1.1 1
1978-04-16 3.7 "A" NA 1.1 4
1978-04-16 3.7 "P" NA 1.1 2
1978-04-16 3.7 "R" NA 1.1 3
1978-04-16 3.7 "M" NA 1.1 1
1978-04-17 4.23333333333333 "A" NA 1.1 4
1978-04-17 4.23333333333333 "P" NA 1.1 2
1978-04-17 4.23333333333333 "R" NA 1.1 3
1978-04-17 4.23333333333333 "M" NA 1.1 1
1978-04-18 6.46666666666667 "A" NA 1.1 4
1978-04-18 6.46666666666667 "P" NA 1.1 2
1978-04-18 6.46666666666667 "R" NA 1.1 3
1978-04-18 6.46666666666667 "M" NA 1.1 1
1978-04-19 7.5 "A" NA 1.1 4
1978-04-19 7.5 "P" NA 1.1 2
1978-04-19 7.5 "R" NA 1.1 3
1978-04-19 7.5 "M" NA 1.1 1
1978-04-20 11.1 "A" NA 1.1 4
1978-04-20 11.1 "P" NA 1.1 2
1978-04-20 11.1 "R" NA 1.1 3
1978-04-20 11.1 "M" NA 1.1 1
1978-04-21 8.03333333333333 "A" NA 1.1 4
1978-04-21 8.03333333333333 "P" NA 1.1 2
1978-04-21 8.03333333333333 "R" NA 1.1 3
1978-04-21 8.03333333333333 "M" NA 1.1 1
1978-04-22 7.93333333333333 "A" NA 1.1 4
1978-04-22 7.93333333333333 "P" NA 1.1 2
1978-04-22 7.93333333333333 "R" NA 1.1 3
1978-04-22 7.93333333333333 "M" NA 1.1 1
1978-04-23 9.63333333333333 "A" NA 1.1 4
1978-04-23 9.63333333333333 "P" NA 1.1 2
1978-04-23 9.63333333333333 "R" NA 1.1 3
1978-04-23 9.63333333333333 "M" NA 1.1 1
1978-04-24 11.5666666666667 "A" NA 1.1 4
1978-04-24 11.5666666666667 "P" NA 1.1 2
1978-04-24 11.5666666666667 "R" NA 1.1 3
1978-04-24 11.5666666666667 "M" NA 1.1 1
1978-04-25 10.9666666666667 "A" NA 1.1 4
1978-04-25 10.9666666666667 "P" NA 1.1 2
1978-04-25 10.9666666666667 "R" NA 1.1 3
1978-04-25 10.9666666666667 "M" NA 1.1 1
1978-04-26 12.7 "A" NA 1.1 4
1978-04-26 12.7 "P" NA 1.1 2
1978-04-26 12.7 "R" NA 1.1 3
1978-04-26 12.7 "M" NA 1.1 1
1978-04-27 11.6 "A" NA 1.1 4
1978-04-27 11.6 "P" NA 1.1 2
1978-04-27 11.6 "R" NA 1.1 3
1978-04-27 11.6 "M" NA 1.1 1
1978-04-28 10.5666666666667 "A" NA 1.1 4
1978-04-28 10.5666666666667 "P" NA 1.1 2
1978-04-28 10.5666666666667 "R" NA 1.1 3
1978-04-28 10.5666666666667 "M" NA 1.1 1
1978-04-29 13.3 "A" NA 1.1 4
1978-04-29 13.3 "P" NA 1.1 2
1978-04-29 13.3 "R" NA 1.1 3
1978-04-29 13.3 "M" NA 1.1 1
1978-04-30 14.2666666666667 "A" NA 1.1 4
1978-04-30 14.2666666666667 "P" NA 1.1 2
1978-04-30 14.2666666666667 "R" NA 1.1 3
1978-04-30 14.2666666666667 "M" NA 1.1 1
1978-05-01 12.4333333333333 "A" NA 1.1 4
1978-05-01 12.4333333333333 "P" NA 1.1 2
1978-05-01 12.4333333333333 "R" NA 1.1 3
1978-05-01 12.4333333333333 "M" NA 1.1 1
1978-05-02 11.2 "A" NA 1.1 4
1978-05-02 11.2 "P" NA 1.1 2
1978-05-02 11.2 "R" NA 1.1 3
1978-05-02 11.2 "M" NA 1.1 1
1978-05-03 12.5 "A" NA 1.1 4
1978-05-03 12.5 "P" NA 1.1 2
1978-05-03 12.5 "R" NA 1.1 3
1978-05-03 12.5 "M" NA 1.1 1
1978-05-04 12 "A" NA 1.1 4
1978-05-04 12 "P" NA 1.1 2
1978-05-04 12 "R" NA 1.1 3
1978-05-04 12 "M" NA 1.1 1
1978-05-05 16.0333333333333 "A" NA 1.1 4
1978-05-05 16.0333333333333 "P" NA 1.1 2
1978-05-05 16.0333333333333 "R" NA 1.1 3
1978-05-05 16.0333333333333 "M" NA 1.1 1
1978-05-06 13.5 "A" NA 1.1 4
1978-05-06 13.5 "P" NA 1.1 2
1978-05-06 13.5 "R" NA 1.1 3
1978-05-06 13.5 "M" NA 1.1 1
1978-05-07 13.5 "A" NA 1.1 4
1978-05-07 13.5 "P" NA 1.1 2
1978-05-07 13.5 "R" NA 1.1 3
1978-05-07 13.5 "M" NA 1.1 1
1978-05-08 11.1666666666667 "A" NA 1.1 4
1978-05-08 11.1666666666667 "P" NA 1.1 2
1978-05-08 11.1666666666667 "R" NA 1.1 3
1978-05-08 11.1666666666667 "M" NA 1.1 1
1978-05-09 12.5666666666667 "A" NA 1.1 4
1978-05-09 12.5666666666667 "P" NA 1.1 2
1978-05-09 12.5666666666667 "R" NA 1.1 3
1978-05-09 12.5666666666667 "M" NA 1.1 1
1978-05-10 8.43333333333333 "A" NA 1.1 4
1978-05-10 8.43333333333333 "P" NA 1.1 2
1978-05-10 8.43333333333333 "R" NA 1.1 3
1978-05-10 8.43333333333333 "M" NA 1.1 1
1978-05-11 6.2 "A" NA 1.1 4
1978-05-11 6.2 "P" NA 1.1 2
1978-05-11 6.2 "R" NA 1.1 3
1978-05-11 6.2 "M" NA 1.1 1
1978-05-12 6.1 "A" NA 1.1 4
1978-05-12 6.1 "P" NA 1.1 2
1978-05-12 6.1 "R" NA 1.1 3
1978-05-12 6.1 "M" NA 1.1 1
1978-05-13 8.5 "A" NA 1.1 4
1978-05-13 8.5 "P" NA 1.1 2
1978-05-13 8.5 "R" NA 1.1 3
1978-05-13 8.5 "M" NA 1.1 1
1978-05-14 9.36666666666667 "A" NA 1.1 4
1978-05-14 9.36666666666667 "P" NA 1.1 2
1978-05-14 9.36666666666667 "R" NA 1.1 3
1978-05-14 9.36666666666667 "M" NA 1.1 1
1978-05-15 10.2333333333333 "A" NA 1.1 4
1978-05-15 10.2333333333333 "P" NA 1.1 2
1978-05-15 10.2333333333333 "R" NA 1.1 3
1978-05-15 10.2333333333333 "M" NA 1.1 1
1978-05-16 10.7 "A" NA 1.1 4
1978-05-16 10.7 "P" NA 1.1 2
